bridge_id,peer_id,peer_class,bridge_cpp,peer_cpp
A5053970026,A5051471724,C-only,52.470588235294116,26.508196721311474
A5053970026,A5110704513,C-only,52.470588235294116,20.545454545454547
A5053970026,A5020658631,C-only,52.470588235294116,17.52777777777778
A5034459132,A5065518693,A-only,38.291666666666664,16.80952380952381
A5034459132,A5006951914,A-only,38.291666666666664,41.05882352941177
A5034459132,A5016615179,A-only,38.291666666666664,38.93939393939394
A5034459132,A5110370085,C-only,38.291666666666664,19.46153846153846
A5034459132,A5100358648,C-only,38.291666666666664,18.416666666666668
A5034459132,A5101586146,C-only,38.291666666666664,5.571428571428571
A5026344611,A5087030999,A-only,32.27777777777778,35.18181818181818
A5026344611,A5067075582,A-only,32.27777777777778,53.4
A5026344611,A5052106612,A-only,32.27777777777778,126.0
A5026344611,A5017356796,C-only,32.27777777777778,28.25925925925926
A5026344611,A5055161161,C-only,32.27777777777778,50.03703703703704
A5026344611,A5003674139,C-only,32.27777777777778,19.21212121212121
A5074869649,A5057329487,A-only,47.43103448275862,51.03333333333333
A5074869649,A5035679700,A-only,47.43103448275862,126.0
A5074869649,A5110279557,A-only,47.43103448275862,22.733333333333334
A5074869649,A5084003811,C-only,47.43103448275862,126.0
A5074869649,A5022181415,C-only,47.43103448275862,88.32432432432432
A5074869649,A5053952578,C-only,47.43103448275862,12.038461538461538
A5026414977,A5016676279,A-only,32.03191489361702,11.979166666666666
A5026414977,A5017046005,A-only,32.03191489361702,98.72815533980582
A5026414977,A5100357373,A-only,32.03191489361702,32.554054054054056
A5026414977,A5082356255,C-only,32.03191489361702,5.309859154929577
A5026414977,A5111252195,C-only,32.03191489361702,22.818181818181817
A5026414977,A5045522086,C-only,32.03191489361702,26.03921568627451
A5040042045,A5100438260,A-only,53.20338983050848,15.784615384615385
A5040042045,A5050832736,A-only,53.20338983050848,79.96969696969697
A5040042045,A5022819702,A-only,53.20338983050848,41.69230769230769
A5040042045,A5007314776,C-only,53.20338983050848,44.80722891566265
A5040042045,A5100614308,C-only,53.20338983050848,13.13953488372093
A5040042045,A5109302789,C-only,53.20338983050848,72.19642857142857
A5007929556,A5026371878,A-only,68.62962962962963,76.28571428571429
A5007929556,A5012296812,A-only,68.62962962962963,15.5
A5007929556,A5020140482,A-only,68.62962962962963,30.24137931034483
A5007929556,A5058162745,C-only,68.62962962962963,29.666666666666668
A5007929556,A5021023641,C-only,68.62962962962963,27.607843137254903
A5007929556,A5088261186,C-only,68.62962962962963,81.375
A5108607953,A5089054864,A-only,2.25,27.387254901960784
A5108607953,A5003483723,A-only,2.25,55.0
A5108607953,A5038726459,A-only,2.25,64.6086956521739
A5108607953,A5013261223,C-only,2.25,68.44444444444444
A5108607953,A5002968693,C-only,2.25,50.043010752688176
A5108607953,A5103908370,C-only,2.25,8.232876712328768
A5023328247,A5030081677,A-only,79.33333333333333,40.370370370370374
A5023328247,A5059823058,A-only,79.33333333333333,39.2
A5023328247,A5055622982,A-only,79.33333333333333,126.0
A5023328247,A5101022284,C-only,79.33333333333333,61.55555555555556
A5023328247,A5044867866,C-only,79.33333333333333,100.47826086956522
A5023328247,A5027566035,C-only,79.33333333333333,60.36
A5076416843,A5088153774,A-only,71.5925925925926,31.88888888888889
A5076416843,A5017813247,A-only,71.5925925925926,32.36842105263158
A5076416843,A5044414211,A-only,71.5925925925926,61.333333333333336
A5076416843,A5033498308,C-only,71.5925925925926,20.666666666666668
A5076416843,A5080607435,C-only,71.5925925925926,3.5789473684210527
A5076416843,A5074107751,C-only,71.5925925925926,11.142857142857142
A5015533161,A5031391641,A-only,75.8,105.55555555555556
A5015533161,A5029296740,A-only,75.8,21.444444444444443
A5015533161,A5052763786,A-only,75.8,126.0
A5015533161,A5081389906,C-only,75.8,65.69565217391305
A5015533161,A5064008645,C-only,75.8,5.095238095238095
A5015533161,A5028090533,C-only,75.8,0.85
A5087789032,A5060839026,A-only,15.10344827586207,41.744680851063826
A5087789032,A5039654279,A-only,15.10344827586207,20.711111111111112
A5087789032,A5022182829,A-only,15.10344827586207,23.014705882352942
A5087789032,A5019315600,C-only,15.10344827586207,37.80555555555556
A5087789032,A5034587599,C-only,15.10344827586207,4.954545454545454
A5087789032,A5036059595,C-only,15.10344827586207,5.527272727272727
A5053919731,A5002764466,A-only,71.22857142857143,90.01923076923077
A5053919731,A5040761519,A-only,71.22857142857143,77.76
A5053919731,A5087689307,A-only,71.22857142857143,32.76923076923077
A5053919731,A5089189324,C-only,71.22857142857143,24.285714285714285
A5053919731,A5067081456,C-only,71.22857142857143,28.47826086956522
A5053919731,A5047831489,C-only,71.22857142857143,54.53731343283582
A5110754503,A5026762381,A-only,2.7651245551601424,126.0
A5110754503,A5039954381,A-only,2.7651245551601424,81.44137931034483
A5110754503,A5054425915,A-only,2.7651245551601424,31.689075630252102
A5110754503,A5051832543,C-only,2.7651245551601424,108.66447368421052
A5110754503,A5024812824,C-only,2.7651245551601424,36.335443037974684
A5110754503,A5089726277,C-only,2.7651245551601424,42.99315068493151
A5105180065,A5105975049,A-only,3.4098360655737703,31.945945945945947
A5105180065,A5061003216,A-only,3.4098360655737703,59.55
A5105180065,A5001317061,A-only,3.4098360655737703,126.0
A5105180065,A5028627221,C-only,3.4098360655737703,31.60810810810811
A5105180065,A5113964334,C-only,3.4098360655737703,7.870967741935484
A5105180065,A5110567840,C-only,3.4098360655737703,7.528301886792453
A5100601538,A5109588048,A-only,23.195121951219512,36.22222222222222
A5100601538,A5040761519,A-only,23.195121951219512,77.76
A5100601538,A5028386258,A-only,23.195121951219512,45.42553191489362
A5100601538,A5057037746,C-only,23.195121951219512,31.82758620689655
A5100601538,A5102879168,C-only,23.195121951219512,23.48148148148148
A5100601538,A5114506630,C-only,23.195121951219512,40.38461538461539
A5113741205,A5028294859,A-only,1.4047619047619047,126.0
A5113741205,A5034534870,A-only,1.4047619047619047,55.666666666666664
A5113741205,A5013323101,A-only,1.4047619047619047,11.285714285714286
A5113741205,A5072683618,C-only,1.4047619047619047,1.2380952380952381
A5113741205,A5021234168,C-only,1.4047619047619047,17.770491803278688
A5113741205,A5078596940,C-only,1.4047619047619047,3.087719298245614
A5003949277,A5022830611,A-only,126.0,126.0
A5003949277,A5023444462,A-only,126.0,60.705882352941174
A5003949277,A5064865385,A-only,126.0,103.6043956043956
A5003949277,A5034027564,C-only,126.0,39.47435897435897
A5003949277,A5003822058,C-only,126.0,42.12
A5003949277,A5040856136,C-only,126.0,3.3076923076923075
A5111277866,A5032385676,A-only,14.758620689655173,29.076923076923077
A5111277866,A5101742778,A-only,14.758620689655173,73.31818181818181
A5111277866,A5008494399,A-only,14.758620689655173,33.75
A5111277866,A5037608547,C-only,14.758620689655173,24.94736842105263
A5111277866,A5101876000,C-only,14.758620689655173,20.906976744186046
A5111277866,A5101654429,C-only,14.758620689655173,28.235294117647058
A5112627557,A5048302346,A-only,1.8055555555555556,126.0
A5112627557,A5029465836,A-only,1.8055555555555556,20.30952380952381
A5112627557,A5047501145,A-only,1.8055555555555556,126.0
A5112627557,A5112628070,C-only,1.8055555555555556,2.608695652173913
A5112627557,A5032115620,C-only,1.8055555555555556,15.304347826086957
A5112627557,A5063361692,C-only,1.8055555555555556,3.25
A5031510865,A5012187265,A-only,26.545454545454547,56.303030303030305
A5031510865,A5103276563,A-only,26.545454545454547,33.258620689655174
A5031510865,A5062957811,A-only,26.545454545454547,23.923809523809524
A5031510865,A5061529680,C-only,26.545454545454547,13.878048780487806
A5031510865,A5028423411,C-only,26.545454545454547,17.324324324324323
A5031510865,A5047168355,C-only,26.545454545454547,22.72043010752688
A5103034356,A5016212938,A-only,0.75,70.625
A5103034356,A5035859391,A-only,0.75,62.935483870967744
A5103034356,A5100744388,A-only,0.75,28.258064516129032
A5103034356,A5053677718,C-only,0.75,30.57894736842105
A5103034356,A5112379182,C-only,0.75,40.46666666666667
A5103034356,A5100318081,C-only,0.75,7.108108108108108
A5109034758,A5091519956,A-only,30.71212121212121,47.80612244897959
A5109034758,A5054485920,A-only,30.71212121212121,9.476190476190476
A5109034758,A5003015478,A-only,30.71212121212121,116.77358490566037
A5109034758,A5053663099,C-only,30.71212121212121,22.940298507462686
A5109034758,A5065478362,C-only,30.71212121212121,11.089887640449438
A5109034758,A5025659907,C-only,30.71212121212121,56.943396226415096
A5112092073,A5004210367,A-only,32.07070707070707,71.36363636363636
A5112092073,A5053993125,A-only,32.07070707070707,55.23376623376623
A5112092073,A5103493845,A-only,32.07070707070707,17.49230769230769
A5112092073,A5111497298,C-only,32.07070707070707,32.3968253968254
A5112092073,A5061183409,C-only,32.07070707070707,6.619718309859155
A5112092073,A5048025640,C-only,32.07070707070707,37.91489361702128
A5086134082,A5071624853,A-only,126.0,17.30188679245283
A5086134082,A5018047716,A-only,126.0,124.10909090909091
A5086134082,A5001109813,A-only,126.0,51.125
A5086134082,A5048379845,C-only,126.0,41.04081632653061
A5086134082,A5066153328,C-only,126.0,57.16470588235294
A5086134082,A5037380288,C-only,126.0,17.924050632911392
A5052901690,A5016186015,A-only,47.62280701754386,51.50819672131148
A5052901690,A5010579196,A-only,47.62280701754386,65.08
A5052901690,A5027649265,A-only,47.62280701754386,86.04794520547945
A5052901690,A5080621312,C-only,47.62280701754386,9.457142857142857
A5052901690,A5056140836,C-only,47.62280701754386,23.72
A5052901690,A5083118997,C-only,47.62280701754386,13.418367346938776
A5065168048,A5016678671,A-only,126.0,77.10084033613445
A5065168048,A5074277496,A-only,126.0,47.46976744186046
A5065168048,A5040115265,A-only,126.0,116.30075187969925
A5065168048,A5017499691,C-only,126.0,6.033707865168539
A5065168048,A5003977144,C-only,126.0,6.219512195121951
A5065168048,A5051973791,C-only,126.0,126.0
A5109239826,A5109353520,A-only,33.148148148148145,20.752688172043012
A5109239826,A5090631217,A-only,33.148148148148145,19.714285714285715
A5109239826,A5008846159,A-only,33.148148148148145,44.43396226415094
A5109239826,A5010393996,C-only,33.148148148148145,31.238095238095237
A5109239826,A5085795868,C-only,33.148148148148145,126.0
A5109239826,A5016472501,C-only,33.148148148148145,2.111111111111111
A5022353466,A5055119205,A-only,86.81818181818181,106.14285714285714
A5022353466,A5111441689,A-only,86.81818181818181,48.06666666666667
A5022353466,A5088423012,A-only,86.81818181818181,64.97058823529412
A5022353466,A5043213757,C-only,86.81818181818181,64.82692307692308
A5022353466,A5111653602,C-only,86.81818181818181,40.1764705882353
A5022353466,A5009568385,C-only,86.81818181818181,24.254545454545454
A5102819250,A5081209956,A-only,36.52054794520548,51.01086956521739
A5102819250,A5051167814,A-only,36.52054794520548,57.8375
A5102819250,A5026964226,A-only,36.52054794520548,112.015625
A5102819250,A5009097858,C-only,36.52054794520548,8.432432432432432
A5102819250,A5013664537,C-only,36.52054794520548,25.57777777777778
A5102819250,A5048151055,C-only,36.52054794520548,36.52777777777778
A5056085034,A5007843032,A-only,26.39240506329114,45.27450980392157
A5056085034,A5048187231,A-only,26.39240506329114,126.0
A5056085034,A5008301309,A-only,26.39240506329114,126.0
A5056085034,A5038214169,C-only,26.39240506329114,34.95
A5056085034,A5039378176,C-only,26.39240506329114,30.053571428571427
A5056085034,A5060733270,C-only,26.39240506329114,49.824561403508774
A5055120242,A5064491756,A-only,68.09803921568627,37.42857142857143
A5055120242,A5110937084,A-only,68.09803921568627,44.891891891891895
A5055120242,A5012656173,A-only,68.09803921568627,104.86585365853658
A5055120242,A5048016737,C-only,68.09803921568627,34.857142857142854
A5055120242,A5073374253,C-only,68.09803921568627,7.2727272727272725
A5055120242,A5037902319,C-only,68.09803921568627,64.76363636363637
A5085248303,A5009977095,A-only,101.9,103.95833333333333
A5085248303,A5002484634,A-only,101.9,104.2
A5085248303,A5013507121,A-only,101.9,62.526315789473685
A5085248303,A5007986317,C-only,101.9,0.45454545454545453
A5085248303,A5048941500,C-only,101.9,74.9090909090909
A5085248303,A5100619206,C-only,101.9,10.23076923076923
A5006405011,A5010488907,A-only,67.5,8.416666666666666
A5006405011,A5101677395,A-only,67.5,87.33333333333333
A5006405011,A5032463067,A-only,67.5,83.0
A5006405011,A5115444872,C-only,67.5,17.375
A5006405011,A5026203987,C-only,67.5,29.5
A5006405011,A5069551269,C-only,67.5,126.0
A5091218141,A5036458962,A-only,105.55555555555556,14.933333333333334
A5091218141,A5022709135,A-only,105.55555555555556,58.333333333333336
A5091218141,A5003124422,A-only,105.55555555555556,126.0
A5091218141,A5069763080,C-only,105.55555555555556,21.642857142857142
A5091218141,A5110011995,C-only,105.55555555555556,5.125
A5091218141,A5018751462,C-only,105.55555555555556,15.363636363636363
A5035071106,A5045250047,A-only,118.9375,43.83673469387755
A5035071106,A5018371357,A-only,118.9375,63.42857142857143
A5035071106,A5102927512,A-only,118.9375,20.93877551020408
A5035071106,A5100633429,C-only,118.9375,16.95
A5035071106,A5100336164,C-only,118.9375,22.175
A5035071106,A5100437838,C-only,118.9375,13.068181818181818
A5088956191,A5010953746,A-only,126.0,46.888888888888886
A5088956191,A5081984929,A-only,126.0,35.857142857142854
A5088956191,A5016302004,A-only,126.0,126.0
A5088956191,A5042967331,C-only,126.0,77.55555555555556
A5088956191,A5002404724,C-only,126.0,21.545454545454547
A5088956191,A5109968639,C-only,126.0,46.46666666666667
A5111853746,A5021808352,A-only,126.0,23.0
A5111853746,A5039360017,A-only,126.0,109.04
A5111853746,A5054922975,A-only,126.0,37.1875
A5111853746,A5103568979,C-only,126.0,75.625
A5111853746,A5060606993,C-only,126.0,19.060606060606062
A5111853746,A5051638201,C-only,126.0,65.6
A5049994664,A5066764937,A-only,53.857142857142854,126.0
A5049994664,A5067074119,A-only,53.857142857142854,126.0
A5049994664,A5091483935,A-only,53.857142857142854,94.6923076923077
A5049994664,A5108584457,C-only,53.857142857142854,41.2
A5049994664,A5057317686,C-only,53.857142857142854,126.0
A5049994664,A5009294881,C-only,53.857142857142854,3.1666666666666665
A5103797897,A5067803052,A-only,47.65384615384615,56.73529411764706
A5103797897,A5027677511,A-only,47.65384615384615,87.66666666666667
A5103797897,A5079312266,A-only,47.65384615384615,126.0
A5103797897,A5109273446,C-only,47.65384615384615,43.951219512195124
A5103797897,A5035677897,C-only,47.65384615384615,17.714285714285715
A5103797897,A5049366186,C-only,47.65384615384615,42.8125
A5101674175,A5044545932,A-only,103.0,52.75
A5101674175,A5001533468,A-only,103.0,40.10526315789474
A5101674175,A5074002566,A-only,103.0,69.71428571428571
A5101674175,A5110159212,C-only,103.0,9.181818181818182
A5101674175,A5031815634,C-only,103.0,25.133333333333333
A5101674175,A5001157921,C-only,103.0,24.166666666666668
A5090776125,A5064447834,A-only,45.611111111111114,36.1578947368421
A5090776125,A5015566315,A-only,45.611111111111114,109.8
A5090776125,A5027389985,A-only,45.611111111111114,126.0
A5090776125,A5021720070,C-only,45.611111111111114,44.714285714285715
A5090776125,A5051406426,C-only,45.611111111111114,13.32
A5090776125,A5006989051,C-only,45.611111111111114,17.848484848484848
A5021392718,A5019987703,A-only,66.98425196850394,90.16923076923077
A5021392718,A5028923057,A-only,66.98425196850394,95.91346153846153
A5021392718,A5091356030,A-only,66.98425196850394,118.65217391304348
A5021392718,A5044319591,C-only,66.98425196850394,31.7
A5021392718,A5045178903,C-only,66.98425196850394,62.49333333333333
A5021392718,A5089130004,C-only,66.98425196850394,19.62686567164179
A5004107023,A5053291047,A-only,46.98780487804878,15.476190476190476
A5004107023,A5004623672,A-only,46.98780487804878,44.828947368421055
A5004107023,A5100674903,A-only,46.98780487804878,20.225806451612904
A5004107023,A5021169111,C-only,46.98780487804878,27.830188679245282
A5004107023,A5084378819,C-only,46.98780487804878,25.59722222222222
A5004107023,A5102318349,C-only,46.98780487804878,20.57894736842105
A5010955633,A5100400261,A-only,31.394736842105264,38.23809523809524
A5010955633,A5066549545,A-only,31.394736842105264,13.090909090909092
A5010955633,A5101846778,A-only,31.394736842105264,63.325
A5010955633,A5100608223,C-only,31.394736842105264,40.5609756097561
A5010955633,A5024477248,C-only,31.394736842105264,11.754716981132075
A5010955633,A5057587458,C-only,31.394736842105264,26.0
A5100360426,A5101687645,A-only,27.402985074626866,5.2388059701492535
A5100360426,A5034403471,A-only,27.402985074626866,126.0
A5100360426,A5038913446,A-only,27.402985074626866,16.5
A5100360426,A5100429287,C-only,27.402985074626866,7.383838383838384
A5100360426,A5019867933,C-only,27.402985074626866,67.10126582278481
A5100360426,A5007686068,C-only,27.402985074626866,71.94915254237289
A5023242042,A5013257553,A-only,126.0,62.763888888888886
A5023242042,A5051338992,A-only,126.0,25.213483146067414
A5023242042,A5015217901,A-only,126.0,53.827586206896555
A5023242042,A5100427394,C-only,126.0,20.692307692307693
A5023242042,A5000377218,C-only,126.0,20.225352112676056
A5023242042,A5101904638,C-only,126.0,60.12
A5001868970,A5012085056,A-only,41.364285714285714,35.44444444444444
A5001868970,A5100404510,A-only,41.364285714285714,45.98701298701299
A5001868970,A5052669378,A-only,41.364285714285714,32.28378378378378
A5001868970,A5113443546,C-only,41.364285714285714,1.255813953488372
A5001868970,A5103188665,C-only,41.364285714285714,37.61643835616438
A5001868970,A5030790480,C-only,41.364285714285714,6.837837837837838
A5007796353,A5000349449,A-only,43.8875,126.0
A5007796353,A5110203616,A-only,43.8875,81.0
A5007796353,A5086489072,A-only,43.8875,76.77551020408163
A5007796353,A5069678987,C-only,43.8875,41.61497326203209
A5007796353,A5021640739,C-only,43.8875,24.21978021978022
A5007796353,A5016169479,C-only,43.8875,64.20359281437126
A5063611596,A5010972809,A-only,46.15,33.25
A5063611596,A5033690820,A-only,46.15,13.48
A5063611596,A5077188403,A-only,46.15,108.34285714285714
A5063611596,A5048102530,C-only,46.15,53.375
A5063611596,A5044372059,C-only,46.15,126.0
A5063611596,A5086444335,C-only,46.15,126.0
A5061592897,A5049872572,A-only,102.14285714285714,20.329166666666666
A5061592897,A5004623672,A-only,102.14285714285714,44.828947368421055
A5061592897,A5065578921,A-only,102.14285714285714,47.927536231884055
A5061592897,A5008125933,C-only,102.14285714285714,20.358333333333334
A5061592897,A5043156819,C-only,102.14285714285714,44.333333333333336
A5061592897,A5112315758,C-only,102.14285714285714,18.774647887323944
A5101479342,A5101929043,A-only,19.571428571428573,22.05263157894737
A5101479342,A5105981217,A-only,19.571428571428573,114.2258064516129
A5101479342,A5101823254,A-only,19.571428571428573,24.428571428571427
A5101479342,A5100760979,C-only,19.571428571428573,26.214285714285715
A5101479342,A5058891185,C-only,19.571428571428573,11.11111111111111
A5101479342,A5101421581,C-only,19.571428571428573,23.181818181818183
A5086522492,A5027387537,A-only,31.423728813559322,126.0
A5086522492,A5067153831,A-only,31.423728813559322,73.75
A5086522492,A5051600239,A-only,31.423728813559322,39.84444444444444
A5086522492,A5003579767,C-only,31.423728813559322,11.91304347826087
A5086522492,A5053554342,C-only,31.423728813559322,25.0625
A5086522492,A5021908105,C-only,31.423728813559322,22.06451612903226
A5073476530,A5090590370,A-only,51.18604651162791,84.88
A5073476530,A5101972826,A-only,51.18604651162791,48.028169014084504
A5073476530,A5018592715,A-only,51.18604651162791,125.265625
A5073476530,A5000593837,C-only,51.18604651162791,100.11904761904762
A5073476530,A5066354513,C-only,51.18604651162791,18.555555555555557
A5073476530,A5033249215,C-only,51.18604651162791,16.0
A5069590621,A5078678778,A-only,37.833333333333336,14.5
A5069590621,A5043979352,A-only,37.833333333333336,39.7
A5069590621,A5029220666,A-only,37.833333333333336,1.9
A5069590621,A5129224184,C-only,37.833333333333336,0.0
A5069590621,A5048773400,C-only,37.833333333333336,17.105263157894736
A5069590621,A5060843483,C-only,37.833333333333336,17.444444444444443
A5008053313,A5033227281,A-only,126.0,87.3103448275862
A5008053313,A5061600787,A-only,126.0,126.0
A5008053313,A5084551242,A-only,126.0,126.0
A5008053313,A5018402214,C-only,126.0,19.064935064935064
A5008053313,A5054890602,C-only,126.0,18.943548387096776
A5008053313,A5086497205,C-only,126.0,29.835443037974684
A5009386422,A5111401237,A-only,126.0,25.512820512820515
A5009386422,A5113985849,A-only,126.0,61.86842105263158
A5009386422,A5101557919,A-only,126.0,82.78787878787878
A5009386422,A5091859125,C-only,126.0,14.033333333333333
A5009386422,A5056499288,C-only,126.0,7.506849315068493
A5009386422,A5071008544,C-only,126.0,27.17241379310345
A5086689555,A5027142984,A-only,52.31,70.73076923076923
A5086689555,A5083590484,A-only,52.31,44.88135593220339
A5086689555,A5066718282,A-only,52.31,95.88059701492537
A5086689555,A5004419240,C-only,52.31,44.9
A5086689555,A5056869600,C-only,52.31,3.716417910447761
A5086689555,A5064713400,C-only,52.31,41.61666666666667
A5004260609,A5033485855,A-only,70.0,19.28787878787879
A5004260609,A5009333184,A-only,70.0,73.125
A5004260609,A5061681853,A-only,70.0,59.025
A5004260609,A5067995623,C-only,70.0,19.257575757575758
A5004260609,A5027058032,C-only,70.0,29.851063829787233
A5004260609,A5107910297,C-only,70.0,12.462962962962964
A5011719864,A5110655062,A-only,33.214285714285715,50.32432432432432
A5011719864,A5111782807,A-only,33.214285714285715,46.57142857142857
A5011719864,A5028256389,A-only,33.214285714285715,60.575
A5011719864,A5110424396,C-only,33.214285714285715,14.45945945945946
A5011719864,A5052220825,C-only,33.214285714285715,11.162790697674419
A5011719864,A5022910276,C-only,33.214285714285715,16.0
A5051776169,A5100771201,A-only,14.476190476190476,14.864864864864865
A5051776169,A5044834266,A-only,14.476190476190476,35.357142857142854
A5051776169,A5077405278,A-only,14.476190476190476,41.68181818181818
A5051776169,A5005720470,C-only,14.476190476190476,10.272727272727273
A5051776169,A5022807538,C-only,14.476190476190476,46.84
A5051776169,A5006175319,C-only,14.476190476190476,87.0952380952381
A5107841674,A5032708862,A-only,15.649484536082474,26.855072463768117
A5107841674,A5058538956,A-only,15.649484536082474,27.0
A5107841674,A5089860371,A-only,15.649484536082474,23.426751592356688
A5107841674,A5088722923,C-only,15.649484536082474,29.577464788732396
A5107841674,A5027434864,C-only,15.649484536082474,32.535714285714285
A5107841674,A5056066703,C-only,15.649484536082474,38.86274509803921
A5000498952,A5001873146,A-only,22.397435897435898,18.148936170212767
A5000498952,A5012172565,A-only,22.397435897435898,126.0
A5000498952,A5101952992,A-only,22.397435897435898,36.97674418604651
A5000498952,A5054968765,C-only,22.397435897435898,25.529411764705884
A5000498952,A5091540637,C-only,22.397435897435898,9.36111111111111
A5000498952,A5024899654,C-only,22.397435897435898,23.53488372093023
A5100688549,A5100707214,A-only,13.903846153846153,28.444444444444443
A5100688549,A5033933239,A-only,13.903846153846153,33.93333333333333
A5100688549,A5018574040,A-only,13.903846153846153,15.49090909090909
A5100688549,A5100393810,C-only,13.903846153846153,32.233333333333334
A5100688549,A5040207569,C-only,13.903846153846153,21.076923076923077
A5100688549,A5025439275,C-only,13.903846153846153,38.6530612244898
A5035656154,A5026429808,A-only,43.5,67.5
A5035656154,A5108093751,A-only,43.5,116.2
A5035656154,A5007753278,A-only,43.5,112.85714285714286
A5035656154,A5080627890,C-only,43.5,2.5
A5035656154,A5041281586,C-only,43.5,3.5833333333333335
A5035656154,A5040999445,C-only,43.5,2.6666666666666665
A5054888898,A5035950294,A-only,113.6231884057971,126.0
A5054888898,A5065603060,A-only,113.6231884057971,90.575
A5054888898,A5109672388,A-only,113.6231884057971,25.25531914893617
A5054888898,A5065526894,C-only,113.6231884057971,22.82608695652174
A5054888898,A5044738041,C-only,113.6231884057971,11.830188679245284
A5054888898,A5089146575,C-only,113.6231884057971,23.666666666666668
A5048169926,A5100352024,A-only,55.714285714285715,22.944444444444443
A5048169926,A5101522763,A-only,55.714285714285715,12.225806451612904
A5048169926,A5110715436,A-only,55.714285714285715,84.6
A5048169926,A5112710835,C-only,55.714285714285715,16.35483870967742
A5048169926,A5100758559,C-only,55.714285714285715,21.363636363636363
A5048169926,A5016795682,C-only,55.714285714285715,46.357142857142854
A5071486786,A5037111265,A-only,35.065934065934066,106.21311475409836
A5071486786,A5028923057,A-only,35.065934065934066,95.91346153846153
A5071486786,A5080618062,A-only,35.065934065934066,12.0
A5071486786,A5070700635,C-only,35.065934065934066,58.4
A5071486786,A5052562775,C-only,35.065934065934066,26.62295081967213
A5071486786,A5006509712,C-only,35.065934065934066,46.729166666666664
A5044021356,A5013669388,A-only,61.91954022988506,53.8
A5044021356,A5078542172,A-only,61.91954022988506,36.52173913043478
A5044021356,A5060839026,A-only,61.91954022988506,41.744680851063826
A5044021356,A5102885730,C-only,61.91954022988506,33.91379310344828
A5044021356,A5068687952,C-only,61.91954022988506,97.76086956521739
A5044021356,A5112842679,C-only,61.91954022988506,57.509433962264154
A5100320664,A5017312745,A-only,16.615384615384617,40.17391304347826
A5100320664,A5088787159,A-only,16.615384615384617,35.827586206896555
A5100320664,A5090769445,A-only,16.615384615384617,30.318181818181817
A5100320664,A5088657249,C-only,16.615384615384617,28.16
A5100320664,A5112019410,C-only,16.615384615384617,11.911111111111111
A5100320664,A5100606152,C-only,16.615384615384617,37.68421052631579
A5013288488,A5090017846,A-only,34.82857142857143,69.55
A5013288488,A5063188536,A-only,34.82857142857143,38.0
A5013288488,A5037351585,A-only,34.82857142857143,19.31578947368421
A5013288488,A5069001105,C-only,34.82857142857143,25.555555555555557
A5013288488,A5086094963,C-only,34.82857142857143,43.06976744186046
A5013288488,A5089831784,C-only,34.82857142857143,49.833333333333336
A5075397976,A5082170331,A-only,50.0,50.77777777777778
A5075397976,A5041121165,A-only,50.0,76.68354430379746
A5075397976,A5041362592,A-only,50.0,54.64705882352941
A5075397976,A5070272607,C-only,50.0,36.38235294117647
A5075397976,A5062757481,C-only,50.0,27.296875
A5075397976,A5030192015,C-only,50.0,21.536585365853657
A5038166572,A5101816535,A-only,29.047619047619047,51.5625
A5038166572,A5034710092,A-only,29.047619047619047,33.421052631578945
A5038166572,A5104993428,A-only,29.047619047619047,25.416666666666668
A5038166572,A5041375028,C-only,29.047619047619047,2.0
A5038166572,A5038522067,C-only,29.047619047619047,1.8333333333333333
A5038166572,A5068083915,C-only,29.047619047619047,2.3846153846153846
A5075610509,A5015173875,A-only,36.42857142857143,34.888888888888886
A5075610509,A5061558845,A-only,36.42857142857143,20.227272727272727
A5075610509,A5100398744,A-only,36.42857142857143,16.25
A5075610509,A5071973449,C-only,36.42857142857143,20.066666666666666
A5075610509,A5007269332,C-only,36.42857142857143,51.04761904761905
A5075610509,A5063668803,C-only,36.42857142857143,7.4
A5072119836,A5053394879,A-only,30.317073170731707,126.0
A5072119836,A5090467241,A-only,30.317073170731707,62.714285714285715
A5072119836,A5016687563,A-only,30.317073170731707,71.9090909090909
A5072119836,A5075677238,C-only,30.317073170731707,72.65625
A5072119836,A5032386115,C-only,30.317073170731707,14.34375
A5072119836,A5002814668,C-only,30.317073170731707,38.04347826086956
A5087130866,A5013664489,A-only,40.05223880597015,12.506849315068493
A5087130866,A5084206531,A-only,40.05223880597015,68.31645569620254
A5087130866,A5047909842,A-only,40.05223880597015,61.5
A5087130866,A5053988622,C-only,40.05223880597015,13.525641025641026
A5087130866,A5063937658,C-only,40.05223880597015,31.144927536231883
A5087130866,A5016781140,C-only,40.05223880597015,28.011494252873565
A5004412252,A5016313656,A-only,102.44444444444444,126.0
A5004412252,A5067016903,A-only,102.44444444444444,126.0
A5004412252,A5017509268,A-only,102.44444444444444,54.80952380952381
A5004412252,A5004149333,C-only,102.44444444444444,24.75
A5004412252,A5110733656,C-only,102.44444444444444,25.470588235294116
A5004412252,A5055575579,C-only,102.44444444444444,32.77272727272727
A5033929863,A5003957777,A-only,80.58333333333333,56.5
A5033929863,A5054201758,A-only,80.58333333333333,45.125
A5033929863,A5015568721,A-only,80.58333333333333,54.77777777777778
A5033929863,A5085607522,C-only,80.58333333333333,14.88888888888889
A5033929863,A5084898004,C-only,80.58333333333333,57.0
A5033929863,A5002970312,C-only,80.58333333333333,26.625
