year,organism,share_pct,ci_lower,ci_upper,n_bootstrap
1996,soybean,2.0115460941728305,1.8176077936135668,2.1964640086595706,1000
1996,tobacco,2.0927295688255456,1.9166065307595166,2.2687398520656683,1000
1996,tomato,1.767995670214685,1.587587948764207,1.9394957604185457,1000
1996,wheat,3.8877863972578015,3.6352155872271337,4.153887786397258,1000
1997,arabidopsis,1.8967858759619736,1.7155952919873247,2.082390221819828,1000
1997,barley,1.1136260751471254,0.9778180172023541,1.263014938886374,1000
1997,cotton,0.9506564056133996,0.8284291534631055,1.086577636939792,1000
1997,maize,4.019918515165233,3.7618832050701676,4.291534631054776,1000
1997,non_specific,65.44590312358534,64.78044363965594,66.09325486645541,1000
1997,other_crop,11.335445903123585,10.88727931190584,11.788139429606156,1000
1997,other_model_organism,0.9189678587596196,0.8011543684925306,1.0458352195563603,1000
1997,potato,1.1905839746491624,1.0546627433227707,1.339972838388411,1000
1997,rice,3.340878225441376,3.0963105477591673,3.5537573562698053,1000
1997,soybean,2.0099592575826164,1.8378225441376188,2.204617473970122,1000
1997,tobacco,2.082390221819828,1.8876188320507017,2.2815753734721596,1000
1997,tomato,1.846989588048891,1.6659121774558625,2.032593933906745,1000
1997,wheat,3.847894975101856,3.585332729741965,4.105930285196922,1000
1998,arabidopsis,2.153038259564892,1.9804951237809454,2.325675168792198,1000
1998,barley,0.9227306826706676,0.806357839459865,1.0465116279069768,1000
1998,cotton,0.9452363090772692,0.8289572393098275,1.0503563390847712,1000
1998,maize,3.5108777194298577,3.2820705176294074,3.7396849212303076,1000
1998,non_specific,68.5258814703676,67.97449362340585,69.05851462865716,1000
1998,other_crop,10.116279069767442,9.741185296324081,10.495123780945237,1000
1998,other_model_organism,0.8102025506376594,0.6976744186046512,0.9190735183795947,1000
1998,potato,1.0690172543135783,0.9488934733683422,1.196549137284321,1000
1998,rice,3.094523630907726,2.8769692423105777,3.304576144036009,1000
1998,soybean,1.9954988747186797,1.8304576144036009,2.175543885971493,1000
1998,tobacco,1.976744186046512,1.8079519879969992,2.1305326331582894,1000
1998,tomato,1.7854463615903975,1.6240622655663917,1.9393285821455362,1000
1998,wheat,3.094523630907726,2.8806264066016505,3.2971680420105027,1000
1999,arabidopsis,2.255956956187548,2.0791698693312837,2.428900845503459,1000
1999,barley,1.037663335895465,0.9185242121445043,1.1529592621060722,1000
1999,cotton,1.0991544965411222,0.9761721752498078,1.2183897002305917,1000
1999,maize,3.9700230591852415,3.7317448116833205,4.208301306687163,1000
1999,non_specific,65.12682551883167,64.59223674096849,65.66900461183705,1000
1999,other_crop,11.16064565718678,10.810914681014603,11.533435818601076,1000
1999,other_model_organism,0.9146810146041509,0.8031322059953881,1.0415065334358187,1000
1999,potato,1.0722521137586472,0.9454265949269793,1.1953305149884703,1000
1999,rice,3.293620292083013,3.078401229823213,3.4935626441199075,1000
1999,soybean,1.975403535741737,1.80630284396618,2.1521906225980016,1000
1999,tobacco,2.194465795541891,2.0176787086856263,2.382878554957725,1000
1999,tomato,1.8716372021521908,1.7102229054573406,2.029304381245196,1000
1999,wheat,4.027671022290546,3.7932359723289775,4.262202152190622,1000
2000,arabidopsis,2.361831382427026,2.1929174692547044,2.5219291746925467,1000
2000,barley,0.8208623499777745,0.7319602904133945,0.9186546154985924,1000
2000,cotton,1.28315305971255,1.1704696992146986,1.3958364202104017,1000
2000,maize,3.7042524818491622,3.502741146836568,3.9176174248036744,1000
2000,non_specific,64.27915246703215,63.78122684842199,64.8067121054971,1000
2000,other_crop,11.714328048599793,11.373462735220034,12.049340643058231,1000
2000,other_model_organism,1.1201659505111867,1.0105200770484517,1.2328493110090384,1000
2000,potato,1.0786783227144765,0.9748851681730626,1.191361683212328,1000
2000,rice,3.7990813453845016,3.59749592532227,3.994739961475774,1000
2000,soybean,2.0417839679952583,1.8876870647503332,2.1869906652837456,1000
2000,tobacco,1.6535783078974662,1.5231145354867388,1.792858201214995,1000
2000,tomato,1.8491628389391024,1.7069195436360942,1.9885168173062677,1000
2000,wheat,4.29396947695955,4.074603644984442,4.504371017928582,1000
2001,arabidopsis,2.534696251973739,2.3823374608714922,2.700905842267099,1000
2001,barley,0.8532092301725809,0.761793955511233,0.947463918668107,1000
2001,cotton,1.290894484611762,1.1773179312446327,1.4073797058090252,1000
2001,maize,3.8754536136735087,3.670392531649076,4.061054322834427,1000
2001,non_specific,63.30092246322613,62.807764758026536,63.80786171362087,1000
2001,other_crop,11.460151250727169,11.105293775450843,11.792708939305799,1000
2001,other_model_organism,1.0748220172303942,0.9750962630543782,1.1773179312446327,1000
2001,potato,1.1413058533477385,1.027729299980609,1.2521122468766448,1000
2001,rice,4.626166929831851,4.415565528130973,4.845078811047397,1000
2001,soybean,2.157954513975457,2.0110667885536992,2.3131527189118812,1000
2001,tobacco,1.581761267625142,1.457104074905122,1.71472893985983,1000
2001,tomato,1.54851934956647,1.4266323166846726,1.676015956120668,1000
2001,wheat,4.554142774038062,4.343610626333139,4.767445081581207,1000
2002,arabidopsis,3.0294241721155872,2.8606834001265553,3.198164944104619,1000
2002,barley,0.9069816494410462,0.8094283906348871,1.0098739717359209,1000
2002,cotton,1.1416367854882936,1.0308347395064332,1.2497363425437673,1000
2002,maize,3.862581733811432,3.662136152710399,4.044505378612107,1000
2002,non_specific,63.93956971103143,63.45180341700063,64.41151655768826,1000
2002,other_crop,11.231807635519932,10.915418688040496,11.548196582999367,1000
2002,other_model_organism,0.9518034170006328,0.8489770090698165,1.0520591647331787,1000
2002,potato,1.1970048512971947,1.088839379877663,1.2971946846656823,1000
2002,rice,4.347711453279899,4.157746256064122,4.561273992828517,1000
2002,soybean,1.9747943471841385,1.83769246994305,2.109259649862898,1000
2002,tobacco,1.278738662729382,1.1706391056739085,1.3815650706601983,1000
2002,tomato,1.8350558953807208,1.7057978274625605,1.9721577726218096,1000
2002,wheat,4.302889685720313,4.097170955494621,4.519088799831259,1000
2003,arabidopsis,2.869252565659452,2.712038955163464,3.0287877705550397,1000
2003,barley,0.9095887801509632,0.8214277210276925,0.9976903112127057,1000
2003,cotton,1.2143724551753696,1.10960306688573,1.326285210848394,1000
2003,maize,3.831226039955235,3.645438959925709,4.0217753649070165,1000
2003,non_specific,64.83796461652022,64.36632378503226,65.31424863680739,1000
2003,other_crop,10.91268423935043,10.619806176631664,11.200859585208468,1000
2003,other_model_organism,1.0786484748910636,0.9785818034621521,1.1763340238588469,1000
2003,potato,1.10960306688573,1.016739290901731,1.2096697383146415,1000
2003,rice,4.188394409124461,4.009810224539848,4.381265328475843,1000
2003,soybean,1.9001357239802843,1.7762578279400911,2.031097459342334,1000
2003,tobacco,1.1191275567302426,1.0215015358239874,1.226397123604067,1000
2003,tomato,1.8644188870633616,1.7453032359454248,1.9977617448865397,1000
2003,wheat,4.164583184513179,3.9811176988832533,4.35983522632569,1000
2004,arabidopsis,2.9780434150998216,2.820217490557423,3.1109139584111567,1000
2004,barley,0.8529448387498443,0.7781824596355789,0.9338812103100484,1000
2004,cotton,1.4298758975636077,1.3260075540613456,1.5357676503548747,1000
2004,maize,3.492715726559582,3.3204146432573776,3.654640351969452,1000
2004,non_specific,65.8718299921139,65.46502096044495,66.31391898061678,1000
2004,other_crop,10.627568173328353,10.357728385838211,10.91406217573569,1000
2004,other_model_organism,1.031419914497987,0.9421823766239157,1.1187378076619763,1000
2004,potato,1.0023658323994522,0.9193541692607811,1.091655252562985,1000
2004,rice,4.026065662225543,3.8412609471630765,4.198366745527747,1000
2004,soybean,1.890590627983232,1.7722990080106256,2.0130328311127714,1000
2004,tobacco,1.068775162910389,0.9691611671439837,1.160087992362927,1000
2004,tomato,1.7432449259120908,1.6187274312040842,1.8533391441497529,1000
2004,wheat,3.984559830656207,3.8226352052463377,4.169312663429213,1000
2005,arabidopsis,2.977555620895815,2.824659413897873,3.1206507889836326,1000
2005,barley,0.688032931490738,0.6213858669018916,0.7566402038616094,1000
2005,cotton,1.1957267470351858,1.1114378124081152,1.2976575517004802,1000
2005,maize,3.7322356169754,3.569538371067333,3.891012447319416,1000
2005,non_specific,64.2673723414682,63.857688915024994,64.71822013133392,1000
2005,other_crop,11.620111731843576,11.33387239047339,11.90640007840831,1000
2005,other_model_organism,1.115358227972165,1.0232284622169951,1.1996471625992355,1000
2005,potato,1.099676565715966,1.0075467999607959,1.1938155444477114,1000
2005,rice,4.1928844457512495,4.022297363520534,4.361560325394492,1000
2005,soybean,1.732823679310007,1.6190826227580124,1.8465647358620014,1000
2005,tobacco,1.093795942369891,1.0094580025482702,1.1839655003430363,1000
2005,tomato,1.9288444575124963,1.811182985396452,2.0524355581691656,1000
2005,wheat,4.355581691659316,4.18107419386455,4.524159560913457,1000
2006,arabidopsis,3.065241844769404,2.917472230033746,3.207650801462317,1000
2006,barley,0.7153402699662542,0.6450365579302587,0.7821727362204725,1000
2006,cotton,1.1793447694038246,1.0897075365579303,1.2689820022497187,1000
2006,maize,3.634701912260968,3.483548931383577,3.7877003655793025,1000
2006,non_specific,65.11178290213722,64.70402137232846,65.49502601237346,1000
2006,other_crop,11.376898200224971,11.125474550056243,11.645809898762655,1000
2006,other_model_organism,1.1037682789651293,1.0229190101237347,1.1881327334083238,1000
2006,potato,0.968433633295838,0.8875843644544431,1.0510844347581554,1000
2006,rice,4.183070866141732,4.02484357424072,4.3500861220472435,1000
2006,soybean,1.7241985376827895,1.6222581552305961,1.8314116985376827,1000
2006,tobacco,1.1441929133858268,1.0598284589426321,1.2373453318335208,1000
2006,tomato,1.7646231721034868,1.6574100112485939,1.8736378655793027,1000
2006,wheat,4.028402699662542,3.87193300056243,4.1778420275590555,1000
2007,arabidopsis,3.003171050177205,2.871005098551265,3.1384847354349312,1000
2007,barley,0.719704035316794,0.6544177081390288,0.7835136479512528,1000
2007,cotton,1.1798171982839023,1.0989865074923832,1.263756761798172,1000
2007,maize,3.5845302493315927,3.4492554249829017,3.72446838276441,1000
2007,non_specific,65.40135546850712,65.03598520176583,65.76373344525275,1000
2007,other_crop,11.100230056581484,10.845302493315923,11.339807560778462,1000
2007,other_model_organism,1.1549462165018964,1.0741155257103774,1.2404402163775414,1000
2007,potato,0.987067089473357,0.9139308586706459,1.0648277684511593,1000
2007,rice,4.184542684822484,4.0368712304918235,4.3400640427780885,1000
2007,soybean,1.8730958154573152,1.7673941428837905,1.9756886153080893,1000
2007,tobacco,1.1036498165765094,1.0228191257849903,1.1813716346452776,1000
2007,tomato,1.78760181558167,1.688040166635578,1.8948967854256047,1000
2007,wheat,3.920288503388672,3.772578188148977,4.069514394080706,1000
2008,arabidopsis,3.0995700099443955,2.9679118170231242,3.229827583792036,1000
2008,barley,0.7241200610669917,0.6624928218272476,0.7871479193803661,1000
2008,cotton,1.224141070353096,1.144305783156155,1.3054119921005083,1000
2008,maize,3.390898777259549,3.2578049497878068,3.519895793940922,1000
2008,non_specific,65.89072369987534,65.54610137680855,66.24231410283346,1000
2008,other_crop,11.060688824460412,10.8281510427609,11.286538650083337,1000
2008,other_model_organism,1.0126475902348837,0.938414779332465,1.088316035687774,1000
2008,potato,0.9762314943204896,0.9061655251621217,1.046262448002017,1000
2008,rice,4.005770550583358,3.858705547852151,4.145867473423253,1000
2008,soybean,1.9188481308738463,1.8193691611692366,2.018292085101615,1000
2008,tobacco,1.0084457330139922,0.9342129221115733,1.082678543916411,1000
2008,tomato,1.6989509363138509,1.6134781573455468,1.7928274297239382,1000
2008,wheat,3.988963121699792,3.861506785999412,4.127659425466056,1000
2009,arabidopsis,2.812630302111368,2.6925628293089723,2.9251165611614423,1000
2009,barley,0.7315871270990486,0.6747280239566354,0.7922368371176226,1000
2009,cotton,1.074005281578914,1.0044792337919968,1.1472903478513576,1000
2009,maize,3.622556637984408,3.4860632020519815,3.7539643430246517,1000
2009,non_specific,65.7531304095119,65.4283701653968,66.08683016817659,1000
2009,other_crop,11.638426645439267,11.405904501977435,11.874770984167899,1000
2009,other_model_organism,1.0613699253250446,0.9918438775381273,1.1283373134705532,1000
2009,potato,0.9400705052878966,0.8755986000025272,1.0057743578080183,1000
2009,rice,4.071111784996778,3.9346499374549864,4.206341685303817,1000
2009,soybean,1.7790581605448366,1.6931061496278887,1.8725597968234715,1000
2009,tobacco,1.0045108221826315,0.9362798984117358,1.0702146747027532,1000
2009,tomato,1.767686339916354,1.674184703637719,1.8586609049442149,1000
2009,wheat,3.743856058021556,3.6136487118254297,3.8638919424333165,1000
2010,arabidopsis,2.84248296497154,2.730221250832759,2.961728164190792,1000
2010,barley,0.627637069156956,0.5738729999181852,0.6802615738846878,1000
2010,cotton,1.0706062483198728,0.9993104173728071,1.136087378300354,1000
2010,maize,3.4934957164062226,3.361393891934221,3.6198120595144867,1000
2010,non_specific,65.70670531446137,65.38169567199243,66.01649154384693,1000
2010,other_crop,12.09107165815402,11.874729718673663,12.295667317289823,1000
2010,other_model_organism,0.9934664968033756,0.9268458023118549,1.0694666838088336,1000
2010,potato,0.8999637676924694,0.8333138535981018,0.958432192989633,1000
2010,rice,3.987891396580138,3.850997557241202,4.127005925735458,1000
2010,soybean,1.825640785890438,1.7356444091211911,1.9168351663764187,1000
2010,tobacco,1.0004792014866934,0.9326605032784393,1.0624539791255156,1000
2010,tomato,1.684217908110193,1.6000654519103776,1.7613576596266902,1000
2010,wheat,3.776341471966713,3.655927488633574,3.9119204291775267,1000
2011,arabidopsis,2.997578587797812,2.887290828901284,3.1046233839235526,1000
2011,barley,0.6367016906645911,0.5891382366930428,0.6885890949971895,1000
2011,cotton,1.0085614217148786,0.9480261166601808,1.073447701820383,1000
2011,maize,3.574825960997968,3.4602412764301467,3.698085570977645,1000
2011,non_specific,65.92186621697583,65.61046071691096,66.23543369222122,1000
2011,other_crop,11.576296104120724,11.355747611017424,11.7773868205993,1000
2011,other_model_organism,1.0799066026722013,1.0117773597959097,1.1469548579582305,1000
2011,potato,0.8928957495567951,0.834522419682622,0.953431054611493,1000
2011,rice,4.000735071561379,3.885069399403295,4.140209495394993,1000
2011,soybean,1.79443939983569,1.7133383058762488,1.8809454317464436,1000
2011,tobacco,1.0204522852077658,0.9501880918407056,1.0842846024127644,1000
2011,tomato,1.773900635620703,1.6927995416612618,1.8636226056124874,1000
2011,wheat,3.721840273273663,3.6039856012452973,3.846207895533359,1000
2012,arabidopsis,2.948903651166275,2.843014834423855,3.0568153438889167,1000
2012,barley,0.6603066779881125,0.6103091753658659,0.7092552819539484,1000
2012,cotton,0.9480045951750662,0.8910643823984815,1.0049448079516508,1000
2012,maize,3.513311023425404,3.4024274511762647,3.629239298736327,1000
2012,non_specific,65.86184506268418,65.54814944308477,66.1595574646621,1000
2012,other_crop,11.69771739673343,11.496903251585836,11.896558613455872,1000
2012,other_model_organism,1.023924878877179,0.9619899105938764,1.0888567004645122,1000
2012,potato,0.9260276709455072,0.8700864092702663,0.990984466310374,1000
2012,rice,4.08271315119125,3.9548224364417366,4.199590430048449,1000
2012,soybean,1.6862294590679787,1.6113081264672096,1.766145547175466,1000
2012,tobacco,1.0558913141201738,0.9939563458368713,1.1208481094850407,1000
2012,tomato,1.7641476449727789,1.690225263473353,1.8460616352829529,1000
2012,wheat,3.830977473652665,3.708106488187403,3.9538484591179266,1000
2013,arabidopsis,3.244194573453924,3.135663651918846,3.3449278904913227,1000
2013,barley,0.6355414324126131,0.5876313859692007,0.6834514788560254,1000
2013,cotton,1.007088731361525,0.9454901002199952,1.0686873625030555,1000
2013,maize,3.546321192862381,3.4436568076264975,3.6626741627963826,1000
2013,non_specific,65.13908579809338,64.84468345147886,65.4090686873625,1000
2013,other_crop,12.016621852847717,11.819017355169885,12.20828648252261,1000
2013,other_model_organism,1.0295771205084332,0.9709117575164997,1.0902224395013445,1000
2013,potato,0.994377902713273,0.9308237594720117,1.0559765338548033,1000
2013,rice,4.154485455878758,4.027328281593743,4.268956245416768,1000
2013,soybean,1.6289415790760204,1.5556098753361036,1.7120752872158396,1000
2013,tobacco,0.9758005377658274,0.9170373991689074,1.0364458567587387,1000
2013,tomato,1.7775604986555855,1.7002933268149596,1.859716450745539,1000
2013,wheat,3.8504033243705695,3.739892446834515,3.9638230261549743,1000
2014,arabidopsis,2.884130747260542,2.7870363456476697,2.9784250219343273,1000
2014,barley,0.6262950587093282,0.5796262763911963,0.6720537997722564,1000
2014,cotton,0.8559054677145363,0.8026797214807072,0.9109746308499318,1000
2014,maize,3.5542944613489147,3.4394892568463105,3.6644561220108645,1000
2014,non_specific,66.10259665104819,65.82162724710187,66.38265601373928,1000
2014,other_crop,12.099348503798838,11.91724691519349,12.282360133659392,1000
2014,other_model_organism,1.0416472213407009,0.9856446825589427,1.097673094513618,1000
2014,potato,0.925908641191734,0.867082641079729,0.9838246000485354,1000
2014,rice,3.984580634322089,3.8660419272340345,4.094788963766358,1000
2014,soybean,1.6483413914764136,1.5727146297298809,1.716524482443204,1000
2014,tobacco,0.8251040713845694,0.770034908249174,0.877373107580877,1000
2014,tomato,1.7323451996490509,1.6539183109634301,1.8116821295898748,1000
2014,wheat,3.719501950755101,3.6009399092758874,3.8305736526722547,1000
2015,arabidopsis,2.9973241554070027,2.9027713429335957,3.100457635612371,1000
2015,barley,0.7053639810516165,0.6580639366117945,0.7592590841614584,1000
2015,cotton,0.8405745028885884,0.7885704560282145,0.8973061903726326,1000
2015,maize,3.557076805249572,3.447371904577302,3.669618290296045,1000
2015,non_specific,65.66314615028223,65.38702829965678,65.92319002278722,1000
2015,other_crop,12.155709571581207,11.96563478030654,12.342002250356936,1000
2015,other_model_organism,1.0561549153279564,0.9984540615160598,1.1204508278098733,1000
2015,potato,0.8906874934994942,0.8357995858586814,0.9465445674681593,1000
2015,rice,4.023222170743469,3.8993579864033054,4.14238235266308,1000
2015,soybean,1.707623793269731,1.6329034332126209,1.788017322075245,1000
2015,tobacco,0.7337298247936385,0.6817257779332646,0.7772241185314057,1000
2015,tomato,1.818250583863617,1.7322075245128168,1.9024498633711857,1000
2015,wheat,3.851136052041868,3.7329213982469907,3.9721872902109476,1000
2016,arabidopsis,2.96577581234378,2.8647615843107093,3.0725100942126513,1000
2016,barley,0.6729475100942126,0.6239184772159201,0.7239473178234955,1000
2016,cotton,0.8536819842338011,0.7988848298404153,0.9113631993847336,1000
2016,maize,3.558930974812536,3.4493126321861185,3.659873101326668,1000
2016,non_specific,68.23880023072486,67.95904633724284,68.51855412420689,1000
2016,other_crop,11.260334551047874,11.064194385695059,11.455561430494136,1000
2016,other_model_organism,0.977696596808306,0.9200153816573736,1.0421072870601809,1000
2016,potato,0.7700442222649491,0.7200298019611614,0.8229427033262835,1000
2016,rice,3.5656604499134783,3.456066141126706,3.6848923283983845,1000
2016,soybean,1.5535473947317824,1.4785618150355702,1.627619688521438,1000
2016,tobacco,0.5585464333781964,0.5152614881753509,0.602792732166891,1000
2016,tomato,1.6083445491251684,1.5332868679100173,1.68047010190348,1000
2016,wheat,3.415689290521054,3.3118631032493755,3.527206306479523,1000
2017,arabidopsis,2.953578184110971,2.8501339848675915,3.054091464375788,1000
2017,barley,0.6551465952080706,0.6019467213114754,0.7073612862547288,1000
2017,cotton,1.0344419924337958,0.9753310214375788,1.0945381462799495,1000
2017,maize,3.59296185372005,3.4805771201134927,3.704287515762925,1000
2017,non_specific,65.64765920554855,65.35405008669609,65.92557928751577,1000
2017,other_crop,12.543348045397224,12.342247596153847,12.731517969735181,1000
2017,other_model_organism,0.9467607187894072,0.8866399353720051,1.002940770807062,1000
2017,potato,0.836420239596469,0.7772846390290038,0.8975015762925599,1000
2017,rice,3.9870349936948295,3.8648476907313998,4.111192662358134,1000
2017,soybean,1.7014107818411095,1.6215863414249683,1.7763093080075663,1000
2017,tobacco,0.5645097730138713,0.5181815494955865,0.6088676308322825,1000
2017,tomato,1.7851513240857504,1.6984552332912988,1.8659609473518284,1000
2017,wheat,3.751576292559899,3.6402260009457756,3.864872320302648,1000
2018,arabidopsis,2.453690233730967,2.3647480037500404,2.545925872046035,1000
2018,barley,0.5810946238644813,0.5374317072382245,0.6223127404390133,1000
2018,cotton,0.8502246791452494,0.8000759706462355,0.9011411760902597,1000
2018,maize,3.3370510458086837,3.2376426470112825,3.436459444606084,1000
2018,non_specific,67.76662464035172,67.50234377525621,68.02448032845182,1000
2018,other_crop,11.89910451621246,11.725321662948955,12.088243138395889,1000
2018,other_model_organism,0.7766786280024569,0.7298031228784794,0.8259989331781593,1000
2018,potato,0.8130475543917499,0.7629190508518411,0.8623678595674523,1000
2018,rice,3.9520900009698376,3.8340122199592663,4.0539431998189634,1000
2018,soybean,1.6535738531665214,1.579219603659522,1.7246953092166943,1000
2018,tobacco,0.5035075809006562,0.46552225778295026,0.5463420942036014,1000
2018,tomato,1.6964083664694662,1.6284994989170143,1.768338020883846,1000
2018,wheat,3.716904276985743,3.615071283095723,3.8284558562053466,1000
2019,arabidopsis,2.584590048947104,2.50072429514646,2.6669690916576445,1000
2019,barley,0.6556777115323036,0.614488190177033,0.6976105884326252,1000
2019,cotton,0.8546682728229213,0.803567344200302,0.9080373888778761,1000
2019,maize,3.430109330446318,3.3340258611488083,3.533035482838017,1000
2019,non_specific,66.17617907625684,65.91465134718898,66.44918116527653,1000
2019,other_crop,12.765892560345222,12.581311660389442,12.926762324453728,1000
2019,other_model_organism,0.9949528064530884,0.943108522285418,1.0498467543953278,1000
2019,potato,0.8096857321480306,0.7616535276985712,0.8600242448270078,1000
2019,rice,4.0003964562906935,3.885214467604947,4.110965828517406,1000
